Vds,Vgs,L,W,T,Id
0.0,0.0,2e-07,2e-07,0.0,-1.205875985842158e-28
0.25,0.0,2e-07,2e-07,0.0,6.993572387870017e-13
0.5,0.0,2e-07,2e-07,0.0,1.252303816201561e-12
0.75,0.0,2e-07,2e-07,0.0,1.8141321778131214e-12
1.0,0.0,2e-07,2e-07,0.0,2.3872015475490116e-12
1.25,0.0,2e-07,2e-07,0.0,2.973565838004788e-12
1.5,0.0,2e-07,2e-07,0.0,3.575306717351623e-12
1.75,0.0,2e-07,2e-07,0.0,4.1950887208486165e-12
2.0,0.0,2e-07,2e-07,0.0,4.835853939511026e-12
2.25,0.0,2e-07,2e-07,0.0,5.500822020110263e-12
2.5,0.0,2e-07,2e-07,0.0,6.194156298988673e-12
2.75,0.0,2e-07,2e-07,0.0,6.9199646013373695e-12
3.0,0.0,2e-07,2e-07,0.0,7.683742531128246e-12
0.0,0.0,2e-07,2e-07,25.0,-1.6621459078921228e-28
0.25,0.0,2e-07,2e-07,25.0,1.2240139457553312e-12
0.5,0.0,2e-07,2e-07,25.0,1.8994666950433725e-12
0.75,0.0,2e-07,2e-07,25.0,2.6008917242137386e-12
1.0,0.0,2e-07,2e-07,25.0,3.3354430328813578e-12
1.25,0.0,2e-07,2e-07,25.0,4.1087688806840106e-12
1.5,0.0,2e-07,2e-07,25.0,4.926781205227826e-12
1.75,0.0,2e-07,2e-07,25.0,5.79636338926548e-12
2.0,0.0,2e-07,2e-07,25.0,6.725231482818117e-12
2.25,0.0,2e-07,2e-07,25.0,7.72187869202412e-12
2.5,0.0,2e-07,2e-07,25.0,8.796574579861272e-12
2.75,0.0,2e-07,2e-07,25.0,9.960421376575823e-12
3.0,0.0,2e-07,2e-07,25.0,1.1226242158102195e-11
0.0,0.0,2e-07,2e-07,50.0,-2.28074804015746e-28
0.25,0.0,2e-07,2e-07,50.0,2.6509974770938527e-12
0.5,0.0,2e-07,2e-07,50.0,3.630110101404682e-12
0.75,0.0,2e-07,2e-07,50.0,4.672123798954431e-12
1.0,0.0,2e-07,2e-07,50.0,5.795391944118933e-12
1.25,0.0,2e-07,2e-07,50.0,7.013195579830267e-12
1.5,0.0,2e-07,2e-07,50.0,8.339107182564476e-12
1.75,0.0,2e-07,2e-07,50.0,9.788503341212618e-12
2.0,0.0,2e-07,2e-07,50.0,1.1378120667870917e-11
2.25,0.0,2e-07,2e-07,50.0,1.3127277043167851e-11
2.5,0.0,2e-07,2e-07,50.0,1.5057399771478686e-11
2.75,0.0,2e-07,2e-07,50.0,1.7192802737042712e-11
3.0,0.0,2e-07,2e-07,50.0,1.9561019470870633e-11
0.0,0.0,2e-07,4e-07,0.0,-1.0824331290906728e-28
0.25,0.0,2e-07,4e-07,0.0,9.304362835749203e-13
0.5,0.0,2e-07,4e-07,0.0,1.5295542610260782e-12
0.75,0.0,2e-07,4e-07,0.0,2.140870813960305e-12
1.0,0.0,2e-07,4e-07,0.0,2.7676194669368215e-12
1.25,0.0,2e-07,4e-07,0.0,3.4119929104292623e-12
1.5,0.0,2e-07,4e-07,0.0,4.07651690181865e-12
1.75,0.0,2e-07,4e-07,0.0,4.763411887154234e-12
2.0,0.0,2e-07,4e-07,0.0,5.475675468602503e-12
2.25,0.0,2e-07,4e-07,0.0,6.2163607594811765e-12
2.5,0.0,2e-07,4e-07,0.0,6.988909451166592e-12
2.75,0.0,2e-07,4e-07,0.0,7.797151813093706e-12
3.0,0.0,2e-07,4e-07,0.0,8.645306692756094e-12
0.0,0.0,2e-07,4e-07,25.0,-3.713773007411535e-28
0.25,0.0,2e-07,4e-07,25.0,2.010433486354657e-12
0.5,0.0,2e-07,4e-07,25.0,2.827779677083697e-12
0.75,0.0,2e-07,4e-07,25.0,3.678918281124766e-12
1.0,0.0,2e-07,4e-07,25.0,4.574035594728798e-12
1.25,0.0,2e-07,4e-07,25.0,5.519390500197119e-12
1.5,0.0,2e-07,4e-07,25.0,6.521172490892013e-12
1.75,0.0,2e-07,4e-07,25.0,7.585820860356307e-12
2.0,0.0,2e-07,4e-07,25.0,8.720524302674448e-12
2.25,0.0,2e-07,4e-07,25.0,9.933165401321276e-12
2.5,0.0,2e-07,4e-07,25.0,1.1232514918191328e-11
2.75,0.0,2e-07,4e-07,25.0,1.2627843215540224e-11
3.0,0.0,2e-07,4e-07,25.0,1.412991945670683e-11
0.0,0.0,2e-07,4e-07,50.0,-9.33255360989489e-28
0.25,0.0,2e-07,4e-07,50.0,4.854734669823557e-12
0.5,0.0,2e-07,4e-07,50.0,6.1957106112231486e-12
0.75,0.0,2e-07,4e-07,50.0,7.614270325362327e-12
1.0,0.0,2e-07,4e-07,50.0,9.137385292845579e-12
1.25,0.0,2e-07,4e-07,50.0,1.0779765968749189e-11
1.5,0.0,2e-07,4e-07,50.0,1.2555179118578508e-11
1.75,0.0,2e-07,4e-07,50.0,1.4478029886078048e-11
2.0,0.0,2e-07,4e-07,50.0,1.656380588244133e-11
2.25,0.0,2e-07,4e-07,50.0,1.8829438008793886e-11
2.5,0.0,2e-07,4e-07,50.0,2.1293411478495727e-11
2.75,0.0,2e-07,4e-07,50.0,2.39758768394438e-11
3.0,0.0,2e-07,4e-07,50.0,2.6898927529828143e-11
0.0,0.0,2e-07,1e-06,0.0,-4.327164878903018e-28
0.25,0.0,2e-07,1e-06,0.0,1.5445630885402295e-12
0.5,0.0,2e-07,1e-06,0.0,2.2608859229222844e-12
0.75,0.0,2e-07,1e-06,0.0,2.9976299220635383e-12
1.0,0.0,2e-07,1e-06,0.0,3.7609082514933334e-12
1.25,0.0,2e-07,1e-06,0.0,4.554218113739239e-12
1.5,0.0,2e-07,1e-06,0.0,5.3807513999970524e-12
1.75,0.0,2e-07,1e-06,0.0,6.244060823945574e-12
2.0,0.0,2e-07,1e-06,0.0,7.14772685483922e-12
2.25,0.0,2e-07,1e-06,0.0,8.095746295566641e-12
2.5,0.0,2e-07,1e-06,0.0,9.092560038226338e-12
2.75,0.0,2e-07,1e-06,0.0,1.0142831019521736e-11
3.0,0.0,2e-07,1e-06,0.0,1.1251777287668574e-11
0.0,0.0,2e-07,1e-06,25.0,-4.684733464478532e-28
0.25,0.0,2e-07,1e-06,25.0,4.079653281863216e-12
0.5,0.0,2e-07,1e-06,25.0,5.254990886882638e-12
0.75,0.0,2e-07,1e-06,25.0,6.484562886654999e-12
1.0,0.0,2e-07,1e-06,25.0,7.787742672960007e-12
1.25,0.0,2e-07,1e-06,25.0,9.174216941687519e-12
1.5,0.0,2e-07,1e-06,25.0,1.0652478898975914e-11
1.75,0.0,2e-07,1e-06,25.0,1.2231271551144118e-11
2.0,0.0,2e-07,1e-06,25.0,1.3920031793901444e-11
2.25,0.0,2e-07,1e-06,25.0,1.5728640612167055e-11
2.5,0.0,2e-07,1e-06,25.0,1.766803370273351e-11
2.75,0.0,2e-07,1e-06,25.0,1.974975738505691e-11
3.0,0.0,2e-07,1e-06,25.0,2.1986523712769213e-11
0.0,0.0,2e-07,1e-06,50.0,2.084909935885444e-27
0.25,0.0,2e-07,1e-06,50.0,1.061075532993172e-11
0.5,0.0,2e-07,1e-06,50.0,1.2861281484255471e-11
0.75,0.0,2e-07,1e-06,50.0,1.523059456332021e-11
1.0,0.0,2e-07,1e-06,50.0,1.7770673821360106e-11
1.25,0.0,2e-07,1e-06,50.0,2.0504320463743397e-11
1.5,0.0,2e-07,1e-06,50.0,2.3450519304191175e-11
1.75,0.0,2e-07,1e-06,50.0,2.6628366178726992e-11
2.0,0.0,2e-07,1e-06,50.0,3.005790061294533e-11
2.25,0.0,2e-07,1e-06,50.0,3.3760272355465304e-11
2.5,0.0,2e-07,1e-06,50.0,3.7758296489442955e-11
2.75,0.0,2e-07,1e-06,50.0,4.2076175876815114e-11
3.0,0.0,2e-07,1e-06,50.0,4.674050035902155e-11
0.0,0.0,4e-07,2e-07,0.0,-3.1033148815604875e-30
0.25,0.0,4e-07,2e-07,0.0,7.010850233690746e-13
0.5,0.0,4e-07,2e-07,0.0,1.2259915305179447e-12
0.75,0.0,4e-07,2e-07,0.0,1.7525980666732721e-12
1.0,0.0,4e-07,2e-07,0.0,2.2817581157852374e-12
1.25,0.0,4e-07,2e-07,0.0,2.813943522639306e-12
1.5,0.0,4e-07,2e-07,0.0,3.349487354142866e-12
1.75,0.0,4e-07,2e-07,0.0,3.8887226772033046e-12
2.0,0.0,4e-07,2e-07,0.0,4.432065825454856e-12
2.25,0.0,4e-07,2e-07,0.0,4.97990537695614e-12
2.5,0.0,4e-07,2e-07,0.0,5.532685420917005e-12
2.75,0.0,4e-07,2e-07,0.0,6.0910720911522276e-12
3.0,0.0,4e-07,2e-07,0.0,6.655453965720426e-12
0.0,0.0,4e-07,2e-07,25.0,-1.8961564362610194e-28
0.25,0.0,4e-07,2e-07,25.0,1.1663794929894777e-12
0.5,0.0,4e-07,2e-07,25.0,1.7423701370589129e-12
0.75,0.0,4e-07,2e-07,25.0,2.322336767335287e-12
1.0,0.0,4e-07,2e-07,25.0,2.9091173914252977e-12
1.25,0.0,4e-07,2e-07,25.0,3.504002643595072e-12
1.5,0.0,4e-07,2e-07,25.0,4.1078807022643105e-12
1.75,0.0,4e-07,2e-07,25.0,4.721611990277097e-12
2.0,0.0,4e-07,2e-07,25.0,5.3463344862336726e-12
2.25,0.0,4e-07,2e-07,25.0,5.9827698351000436e-12
2.5,0.0,4e-07,2e-07,25.0,6.632194793354529e-12
2.75,0.0,4e-07,2e-07,25.0,7.295886117475447e-12
3.0,0.0,4e-07,2e-07,25.0,7.974843008184962e-12
0.0,0.0,4e-07,2e-07,50.0,-2.6899402551000593e-29
0.25,0.0,4e-07,2e-07,50.0,2.3304552732028583e-12
0.5,0.0,4e-07,2e-07,50.0,3.0240809856252326e-12
0.75,0.0,4e-07,2e-07,50.0,3.725103558949172e-12
1.0,0.0,4e-07,2e-07,50.0,4.441558232315401e-12
1.25,0.0,4e-07,2e-07,50.0,5.176276074436714e-12
1.5,0.0,4e-07,2e-07,50.0,5.931255486757436e-12
1.75,0.0,4e-07,2e-07,50.0,6.708522626297508e-12
2.0,0.0,4e-07,2e-07,50.0,7.510159161228103e-12
2.25,0.0,4e-07,2e-07,50.0,8.338163492993544e-12
2.5,0.0,4e-07,2e-07,50.0,9.194811578794315e-12
2.75,0.0,4e-07,2e-07,50.0,1.0082712442738284e-11
3.0,0.0,4e-07,2e-07,50.0,1.1004197553177164e-11
0.0,0.0,4e-07,4e-07,0.0,-7.454762058883112e-29
0.25,0.0,4e-07,4e-07,0.0,8.877829027476025e-13
0.5,0.0,4e-07,4e-07,0.0,1.430161544746511e-12
0.75,0.0,4e-07,4e-07,0.0,1.9744761381446096e-12
1.0,0.0,4e-07,4e-07,0.0,2.5224267119483557e-12
1.25,0.0,4e-07,4e-07,0.0,3.074540622094446e-12
1.5,0.0,4e-07,4e-07,0.0,3.6312619577927308e-12
1.75,0.0,4e-07,4e-07,0.0,4.19303480825306e-12
2.0,0.0,4e-07,4e-07,0.0,4.760303262685284e-12
2.25,0.0,4e-07,4e-07,0.0,5.333566921450483e-12
2.5,0.0,4e-07,4e-07,0.0,5.913380896060971e-12
2.75,0.0,4e-07,4e-07,0.0,6.500189275726598e-12
3.0,0.0,4e-07,4e-07,0.0,7.0947692165646e-12
0.0,0.0,4e-07,4e-07,25.0,-2.893810369757847e-28
0.25,0.0,4e-07,4e-07,25.0,1.7615214842336968e-12
0.5,0.0,4e-07,4e-07,25.0,2.388519937390754e-12
0.75,0.0,4e-07,4e-07,25.0,3.0196123379511164e-12
1.0,0.0,4e-07,4e-07,25.0,3.659988978554907e-12
1.25,0.0,4e-07,4e-07,25.0,4.311356827102486e-12
1.5,0.0,4e-07,4e-07,25.0,4.974798351042864e-12
1.75,0.0,4e-07,4e-07,25.0,5.651645818005591e-12
2.0,0.0,4e-07,4e-07,25.0,6.3427596508347506e-12
2.25,0.0,4e-07,4e-07,25.0,7.049416606008663e-12
2.5,0.0,4e-07,4e-07,25.0,7.773004462308108e-12
2.75,0.0,4e-07,4e-07,25.0,8.514633442757713e-12
3.0,0.0,4e-07,4e-07,25.0,9.275580303835795e-12
0.0,0.0,4e-07,4e-07,50.0,-2.858646148053225e-28
0.25,0.0,4e-07,4e-07,50.0,3.910143042684666e-12
0.5,0.0,4e-07,4e-07,50.0,4.728870073300584e-12
0.75,0.0,4e-07,4e-07,50.0,5.5537519028092674e-12
1.0,0.0,4e-07,4e-07,50.0,6.39877040242709e-12
1.25,0.0,4e-07,4e-07,50.0,7.26818605301105e-12
1.5,0.0,4e-07,4e-07,50.0,8.164635634244632e-12
1.75,0.0,4e-07,4e-07,50.0,9.090672659084476e-12
2.0,0.0,4e-07,4e-07,50.0,1.0048462062428598e-11
2.25,0.0,4e-07,4e-07,50.0,1.1040446334931175e-11
2.5,0.0,4e-07,4e-07,50.0,1.2069234500700077e-11
2.75,0.0,4e-07,4e-07,50.0,1.3137491094994402e-11
3.0,0.0,4e-07,4e-07,50.0,1.4247936164224484e-11
0.0,0.0,4e-07,1e-06,0.0,5.583782751010398e-29
0.25,0.0,4e-07,1e-06,0.0,1.4196629982698994e-12
0.5,0.0,4e-07,1e-06,0.0,2.012084943103787e-12
0.75,0.0,4e-07,1e-06,0.0,2.6076363290883364e-12
1.0,0.0,4e-07,1e-06,0.0,3.2098768087962526e-12
1.25,0.0,4e-07,1e-06,0.0,3.820083138705854e-12
1.5,0.0,4e-07,1e-06,0.0,4.438949208207532e-12
1.75,0.0,4e-07,1e-06,0.0,5.0672799289941395e-12
2.0,0.0,4e-07,1e-06,0.0,5.705935723909761e-12
2.25,0.0,4e-07,1e-06,0.0,6.355582726769171e-12
2.5,0.0,4e-07,1e-06,0.0,7.0172756494457644e-12
2.75,0.0,4e-07,1e-06,0.0,7.69184715920801e-12
3.0,0.0,4e-07,1e-06,0.0,8.380074412173144e-12
0.0,0.0,4e-07,1e-06,25.0,-2.9805679514128504e-28
0.25,0.0,4e-07,1e-06,25.0,3.4561103978703045e-12
0.5,0.0,4e-07,1e-06,25.0,4.229908090458423e-12
0.75,0.0,4e-07,1e-06,25.0,5.0091597536550125e-12
1.0,0.0,4e-07,1e-06,25.0,5.8054394624917904e-12
1.25,0.0,4e-07,1e-06,25.0,6.622147274981671e-12
1.5,0.0,4e-07,1e-06,25.0,7.461642415051983e-12
1.75,0.0,4e-07,1e-06,25.0,8.325784506268974e-12
2.0,0.0,4e-07,1e-06,25.0,9.216460927774506e-12
2.25,0.0,4e-07,1e-06,25.0,1.0135559058710442e-11
2.5,0.0,4e-07,1e-06,25.0,1.1085299345126032e-11
2.75,0.0,4e-07,1e-06,25.0,1.2067569166163139e-11
3.0,0.0,4e-07,1e-06,25.0,1.308486652362717e-11
0.0,0.0,4e-07,1e-06,50.0,5.876341712967742e-28
0.25,0.0,4e-07,1e-06,50.0,8.408523877179164e-12
0.5,0.0,4e-07,1e-06,50.0,9.588899119172822e-12
0.75,0.0,4e-07,1e-06,50.0,1.0774159342474832e-11
1.0,0.0,4e-07,1e-06,50.0,1.1995626714167429e-11
1.25,0.0,4e-07,1e-06,50.0,1.3262058118357345e-11
1.5,0.0,4e-07,1e-06,50.0,1.4578449558655393e-11
1.75,0.0,4e-07,1e-06,50.0,1.594907539370638e-11
2.0,0.0,4e-07,1e-06,50.0,1.7377876915247725e-11
2.25,0.0,4e-07,1e-06,50.0,1.8868961948470542e-11
2.5,0.0,4e-07,1e-06,50.0,2.0426549340868405e-11
2.75,0.0,4e-07,1e-06,50.0,2.2054580384178735e-11
3.0,0.0,4e-07,1e-06,50.0,2.3758217615466037e-11
0.0,0.0,1e-06,2e-07,0.0,-4.6514716319423477e-29
0.25,0.0,1e-06,2e-07,0.0,7.946074354059363e-13
0.5,0.0,1e-06,2e-07,0.0,1.316474707024895e-12
0.75,0.0,1e-06,2e-07,0.0,1.839084440291572e-12
1.0,0.0,1e-06,2e-07,0.0,2.3629709300365676e-12
1.25,0.0,1e-06,2e-07,0.0,2.8884117320160385e-12
1.5,0.0,1e-06,2e-07,0.0,3.415545624108063e-12
1.75,0.0,1e-06,2e-07,0.0,3.944344850737025e-12
2.0,0.0,1e-06,2e-07,0.0,4.475086967659081e-12
2.25,0.0,1e-06,2e-07,0.0,5.007827486025462e-12
2.5,0.0,1e-06,2e-07,0.0,5.542510894684938e-12
2.75,0.0,1e-06,2e-07,0.0,6.0796367939985885e-12
3.0,0.0,1e-06,2e-07,0.0,6.619038650512721e-12
0.0,0.0,1e-06,2e-07,25.0,2.4990944415261905e-29
0.25,0.0,1e-06,2e-07,25.0,1.3476927906985736e-12
0.5,0.0,1e-06,2e-07,25.0,1.9053231214982702e-12
0.75,0.0,1e-06,2e-07,25.0,2.4643065366092287e-12
1.0,0.0,1e-06,2e-07,25.0,3.0264124539769455e-12
1.25,0.0,1e-06,2e-07,25.0,3.5920155738722315e-12
1.5,0.0,1e-06,2e-07,25.0,4.161448963202474e-12
1.75,0.0,1e-06,2e-07,25.0,4.735101200026293e-12
2.0,0.0,1e-06,2e-07,25.0,5.313027795494918e-12
2.25,0.0,1e-06,2e-07,25.0,5.8955618165157375e-12
2.5,0.0,1e-06,2e-07,25.0,6.482869796542445e-12
2.75,0.0,1e-06,2e-07,25.0,7.075451335936123e-12
3.0,0.0,1e-06,2e-07,25.0,7.673528479301694e-12
0.0,0.0,1e-06,2e-07,50.0,3.2269917534454654e-28
0.25,0.0,1e-06,2e-07,50.0,2.565864187786815e-12
0.5,0.0,1e-06,2e-07,50.0,3.1956104429298193e-12
0.75,0.0,1e-06,2e-07,50.0,3.827188566063455e-12
1.0,0.0,1e-06,2e-07,50.0,4.464928426983761e-12
1.25,0.0,1e-06,2e-07,50.0,5.109745959686052e-12
1.5,0.0,1e-06,2e-07,50.0,5.76239056471195e-12
1.75,0.0,1e-06,2e-07,50.0,6.423306331271306e-12
2.0,0.0,1e-06,2e-07,50.0,7.0928818374227376e-12
2.25,0.0,1e-06,2e-07,50.0,7.771783216981021e-12
2.5,0.0,1e-06,2e-07,50.0,8.460288025702312e-12
2.75,0.0,1e-06,2e-07,50.0,9.159062397401385e-12
3.0,0.0,1e-06,2e-07,50.0,9.868661443590554e-12
0.0,0.0,1e-06,4e-07,0.0,-3.3312345182568e-29
0.25,0.0,1e-06,4e-07,0.0,1.0577996811811374e-12
0.5,0.0,1e-06,4e-07,0.0,1.5966949984402845e-12
0.75,0.0,1e-06,4e-07,0.0,2.1366242108911138e-12
1.0,0.0,1e-06,4e-07,0.0,2.6787461138155777e-12
1.25,0.0,1e-06,4e-07,0.0,3.2233382629698326e-12
1.5,0.0,1e-06,4e-07,0.0,3.770539436231957e-12
1.75,0.0,1e-06,4e-07,0.0,4.3205994337824905e-12
2.0,0.0,1e-06,4e-07,0.0,4.873768055801975e-12
2.25,0.0,1e-06,4e-07,0.0,5.430100813441641e-12
2.5,0.0,1e-06,4e-07,0.0,5.989764240155182e-12
2.75,0.0,1e-06,4e-07,0.0,6.553035891698755e-12
3.0,0.0,1e-06,4e-07,0.0,7.120082301526054e-12
0.0,0.0,1e-06,4e-07,25.0,-8.19953153776074e-28
0.25,0.0,1e-06,4e-07,25.0,2.0929577515538256e-12
0.5,0.0,1e-06,4e-07,25.0,2.694719447582372e-12
0.75,0.0,1e-06,4e-07,25.0,3.298250561556415e-12
1.0,0.0,1e-06,4e-07,25.0,3.906708290202232e-12
1.25,0.0,1e-06,4e-07,25.0,4.520911423000484e-12
1.5,0.0,1e-06,4e-07,25.0,5.141276293585406e-12
1.75,0.0,1e-06,4e-07,25.0,5.768274746742463e-12
2.0,0.0,1e-06,4e-07,25.0,6.402267604954659e-12
2.25,0.0,1e-06,4e-07,25.0,7.043643446280612e-12
2.5,0.0,1e-06,4e-07,25.0,7.69273533762771e-12
2.75,0.0,1e-06,4e-07,25.0,8.349987368205802e-12
3.0,0.0,1e-06,4e-07,25.0,9.015899138375971e-12
0.0,0.0,1e-06,4e-07,50.0,-7.86955322260783e-28
0.25,0.0,1e-06,4e-07,50.0,4.357028626778003e-12
0.5,0.0,1e-06,4e-07,50.0,5.084585530390484e-12
0.75,0.0,1e-06,4e-07,50.0,5.814043690932635e-12
1.0,0.0,1e-06,4e-07,50.0,6.553202425152449e-12
1.25,0.0,1e-06,4e-07,50.0,7.303796456525902e-12
1.5,0.0,1e-06,4e-07,50.0,8.066769474623925e-12
1.75,0.0,1e-06,4e-07,50.0,8.842981902290603e-12
2.0,0.0,1e-06,4e-07,50.0,9.633127628916327e-12
2.25,0.0,1e-06,4e-07,50.0,1.0437983810618334e-11
2.5,0.0,1e-06,4e-07,50.0,1.1258161070060169e-11
2.75,0.0,1e-06,4e-07,50.0,1.2094492074510299e-11
3.0,0.0,1e-06,4e-07,50.0,1.2947865002388426e-11
0.0,0.0,1e-06,1e-06,0.0,1.9084770941283021e-28
0.25,0.0,1e-06,1e-06,0.0,1.84309512096803e-12
0.5,0.0,1e-06,1e-06,0.0,2.433081514041646e-12
0.75,0.0,1e-06,1e-06,0.0,3.025163453074242e-12
1.0,0.0,1e-06,1e-06,0.0,3.621963839961495e-12
1.25,0.0,1e-06,1e-06,0.0,4.224121052942564e-12
1.5,0.0,1e-06,1e-06,0.0,4.8321902035297626e-12
1.75,0.0,1e-06,1e-06,0.0,5.4464210919036304e-12
2.0,0.0,1e-06,1e-06,0.0,6.0671467849715555e-12
2.25,0.0,1e-06,1e-06,0.0,6.69492239424585e-12
2.5,0.0,1e-06,1e-06,0.0,7.329858942028977e-12
2.75,0.0,1e-06,1e-06,0.0,7.972733584438174e-12
3.0,0.0,1e-06,1e-06,0.0,8.623768366078366e-12
0.0,0.0,1e-06,1e-06,25.0,-1.551807455418868e-27
0.25,0.0,1e-06,1e-06,25.0,4.3178238762209276e-12
0.5,0.0,1e-06,1e-06,25.0,5.052208651434853e-12
0.75,0.0,1e-06,1e-06,25.0,5.78975756226896e-12
1.0,0.0,1e-06,1e-06,25.0,6.5380201252907e-12
1.25,0.0,1e-06,1e-06,25.0,7.298689430612626e-12
1.5,0.0,1e-06,1e-06,25.0,8.072875701259363e-12
1.75,0.0,1e-06,1e-06,25.0,8.86141160449938e-12
2.0,0.0,1e-06,1e-06,25.0,9.664935518571838e-12
2.25,0.0,1e-06,1e-06,25.0,1.0484502155350128e-11
2.5,0.0,1e-06,1e-06,25.0,1.1320666626346565e-11
2.75,0.0,1e-06,1e-06,25.0,1.2174539154585773e-11
3.0,0.0,1e-06,1e-06,25.0,1.304689689618499e-11
0.0,0.0,1e-06,1e-06,50.0,-1.4398527613987062e-27
0.25,0.0,1e-06,1e-06,50.0,9.707304404749095e-12
0.5,0.0,1e-06,1e-06,50.0,1.0729292454492168e-11
0.75,0.0,1e-06,1e-06,50.0,1.1753709117101607e-11
1.0,0.0,1e-06,1e-06,50.0,1.2798845316908114e-11
1.25,0.0,1e-06,1e-06,50.0,1.3868767245739377e-11
1.5,0.0,1e-06,1e-06,50.0,1.4965528816190954e-11
1.75,0.0,1e-06,1e-06,50.0,1.6090906385102244e-11
2.0,0.0,1e-06,1e-06,50.0,1.7246259975678413e-11
2.25,0.0,1e-06,1e-06,50.0,1.843331043360763e-11
2.5,0.0,1e-06,1e-06,50.0,1.9653223493065752e-11
2.75,0.0,1e-06,1e-06,50.0,2.0907997555497104e-11
3.0,0.0,1e-06,1e-06,50.0,2.219913142198493e-11
0.0,0.25,2e-07,2e-07,0.0,-7.70970875792133e-26
0.25,0.25,2e-07,2e-07,0.0,2.814781671633959e-10
0.5,0.25,2e-07,2e-07,0.0,3.5608181681023865e-10
0.75,0.25,2e-07,2e-07,0.0,4.4294398704458615e-10
1.0,0.25,2e-07,2e-07,0.0,5.452196194521974e-10
1.25,0.25,2e-07,2e-07,0.0,6.656320772346902e-10
1.5,0.25,2e-07,2e-07,0.0,8.071670554166133e-10
1.75,0.25,2e-07,2e-07,0.0,9.732133987583325e-10
2.0,0.25,2e-07,2e-07,0.0,1.1676441480368283e-09
2.25,0.25,2e-07,2e-07,0.0,1.394893867079361e-09
2.5,0.25,2e-07,2e-07,0.0,1.6600382179987605e-09
2.75,0.25,2e-07,2e-07,0.0,1.968884777436841e-09
3.0,0.25,2e-07,2e-07,0.0,2.3280725125474078e-09
0.0,0.25,2e-07,2e-07,25.0,9.994610106732786e-30
0.25,0.25,2e-07,2e-07,25.0,5.500854841078429e-10
0.5,0.25,2e-07,2e-07,25.0,6.82497114379288e-10
0.75,0.25,2e-07,2e-07,25.0,8.340409751728117e-10
1.0,0.25,2e-07,2e-07,25.0,1.009894640136011e-09
1.25,0.25,2e-07,2e-07,25.0,1.214091022161412e-09
1.5,0.25,2e-07,2e-07,25.0,1.4509099477422183e-09
1.75,0.25,2e-07,2e-07,25.0,1.7251209349922192e-09
2.0,0.25,2e-07,2e-07,25.0,2.042097158039269e-09
2.25,0.25,2e-07,2e-07,25.0,2.407908206158993e-09
2.5,0.25,2e-07,2e-07,25.0,2.8294144249763065e-09
2.75,0.25,2e-07,2e-07,25.0,3.314366614493025e-09
3.0,0.25,2e-07,2e-07,25.0,3.871516440767664e-09
0.0,0.25,2e-07,2e-07,50.0,1.9579014827046706e-30
0.25,0.25,2e-07,2e-07,50.0,9.658264049638987e-10
0.5,0.25,2e-07,2e-07,50.0,1.1787978648758468e-09
0.75,0.25,2e-07,2e-07,50.0,1.4188161201467153e-09
1.0,0.25,2e-07,2e-07,50.0,1.6938015712231191e-09
1.25,0.25,2e-07,2e-07,50.0,2.0092882635491804e-09
1.5,0.25,2e-07,2e-07,50.0,2.370944884866333e-09
1.75,0.25,2e-07,2e-07,50.0,2.7849755834807866e-09
2.0,0.25,2e-07,2e-07,50.0,3.258277425643996e-09
2.25,0.25,2e-07,2e-07,50.0,3.798550696210157e-09
2.5,0.25,2e-07,2e-07,50.0,4.41440217713307e-09
2.75,0.25,2e-07,2e-07,50.0,5.115452117454566e-09
3.0,0.25,2e-07,2e-07,50.0,5.912447975653379e-09
0.0,0.25,2e-07,4e-07,0.0,1.7485931605548942e-25
0.25,0.25,2e-07,4e-07,0.0,6.051543433027717e-10
0.5,0.25,2e-07,4e-07,0.0,7.439577703882705e-10
0.75,0.25,2e-07,4e-07,0.0,8.994133215978195e-10
1.0,0.25,2e-07,4e-07,0.0,1.0759822199890579e-09
1.25,0.25,2e-07,4e-07,0.0,1.2767127077761842e-09
1.5,0.25,2e-07,4e-07,0.0,1.50468820736549e-09
1.75,0.25,2e-07,4e-07,0.0,1.763246937347418e-09
2.0,0.25,2e-07,4e-07,0.0,2.0560630975552385e-09
2.25,0.25,2e-07,4e-07,0.0,2.38719877199145e-09
2.5,0.25,2e-07,4e-07,0.0,2.7611513631065066e-09
2.75,0.25,2e-07,4e-07,0.0,3.1829011093442716e-09
3.0,0.25,2e-07,4e-07,0.0,3.6579614892673362e-09
0.0,0.25,2e-07,4e-07,25.0,1.8171940284950271e-25
0.25,0.25,2e-07,4e-07,25.0,1.1423670828736299e-09
0.5,0.25,2e-07,4e-07,25.0,1.3806271959015959e-09
0.75,0.25,2e-07,4e-07,25.0,1.6435193483932409e-09
1.0,0.25,2e-07,4e-07,25.0,1.93853672003641e-09
1.25,0.25,2e-07,4e-07,25.0,2.2701654445178576e-09
1.5,0.25,2e-07,4e-07,25.0,2.642738528013666e-09
1.75,0.25,2e-07,4e-07,25.0,3.0608505730000957e-09
2.0,0.25,2e-07,4e-07,25.0,3.5294877576141914e-09
2.25,0.25,2e-07,4e-07,25.0,4.054101110373409e-09
2.5,0.25,2e-07,4e-07,25.0,4.640662243371452e-09
2.75,0.25,2e-07,4e-07,25.0,5.2957186413848945e-09
3.0,0.25,2e-07,4e-07,25.0,6.026449006490964e-09
0.0,0.25,2e-07,4e-07,50.0,-1.4058415892184572e-25
