Vds,Vgs,L,W,T,Id
2.75,0.0,2e-07,2e-07,0.0,7.265935503402645e-12
3.0,0.0,2e-07,2e-07,0.0,7.883919429112724e-12
0.0,0.0,2e-07,2e-07,0.0,-1.0227611426259633e-28
0.25,0.0,2e-07,2e-07,0.0,7.871539141511337e-13
0.5,0.0,2e-07,2e-07,0.0,1.4096025811953815e-12
0.75,0.0,2e-07,2e-07,0.0,2.0665888167645843e-12
1.0,0.0,2e-07,2e-07,0.0,2.6524221362519506e-12
1.25,0.0,2e-07,2e-07,0.0,3.096732415241568e-12
1.5,0.0,2e-07,2e-07,0.0,3.888065732979262e-12
1.75,0.0,2e-07,2e-07,0.0,4.635150149801462e-12
2.0,0.0,2e-07,2e-07,0.0,5.390822388661874e-12
2.25,0.0,2e-07,2e-07,0.0,5.9008285296445605e-12
2.5,0.0,2e-07,2e-07,0.0,7.110791985994311e-12
2.75,0.0,2e-07,2e-07,0.0,8.110718278132239e-12
3.0,0.0,2e-07,2e-07,0.0,8.5163205421133e-12
0.0,0.0,2e-07,2e-07,0.0,-1.2829695623609465e-29
0.25,0.0,2e-07,2e-07,0.0,7.860703697760514e-13
0.5,0.0,2e-07,2e-07,0.0,1.3585310914628096e-12
0.75,0.0,2e-07,2e-07,0.0,1.9616593744283612e-12
1.0,0.0,2e-07,2e-07,0.0,2.456800560599302e-12
1.25,0.0,2e-07,2e-07,0.0,3.338083440983243e-12
1.5,0.0,2e-07,2e-07,0.0,3.9573650751470226e-12
1.75,0.0,2e-07,2e-07,0.0,4.472655896715403e-12
2.0,0.0,2e-07,2e-07,0.0,5.02578190759809e-12
2.25,0.0,2e-07,2e-07,0.0,6.416665824253221e-12
2.5,0.0,2e-07,2e-07,0.0,6.772215905857456e-12
2.75,0.0,2e-07,2e-07,0.0,7.431350093081377e-12
3.0,0.0,2e-07,2e-07,0.0,8.453125773716532e-12
0.0,0.0,2e-07,2e-07,25.0,-4.6349083955377846e-29
0.25,0.0,2e-07,2e-07,25.0,1.1715231512297074e-12
0.5,0.0,2e-07,2e-07,25.0,1.8844204968518e-12
0.75,0.0,2e-07,2e-07,25.0,2.5707368774279648e-12
1.0,0.0,2e-07,2e-07,25.0,3.3801598922471705e-12
1.25,0.0,2e-07,2e-07,25.0,4.090498730367538e-12
1.5,0.0,2e-07,2e-07,25.0,5.127515857934421e-12
1.75,0.0,2e-07,2e-07,25.0,5.6722673850898176e-12
2.0,0.0,2e-07,2e-07,25.0,6.725705832627788e-12
2.25,0.0,2e-07,2e-07,25.0,7.69157969042397e-12
2.5,0.0,2e-07,2e-07,25.0,8.538244875077258e-12
2.75,0.0,2e-07,2e-07,25.0,1.011969284498801e-11
3.0,0.0,2e-07,2e-07,25.0,1.1154242976948483e-11
0.0,0.0,2e-07,2e-07,25.0,-3.323029909267878e-29
0.25,0.0,2e-07,2e-07,25.0,1.0466639100734343e-12
0.5,0.0,2e-07,2e-07,25.0,1.7016559662871313e-12
0.75,0.0,2e-07,2e-07,25.0,2.2803693969111868e-12
1.0,0.0,2e-07,2e-07,25.0,3.0237201359564786e-12
1.25,0.0,2e-07,2e-07,25.0,3.86195053253004e-12
1.5,0.0,2e-07,2e-07,25.0,4.216275930456487e-12
1.75,0.0,2e-07,2e-07,25.0,5.524241107808333e-12
2.0,0.0,2e-07,2e-07,25.0,6.194877515864548e-12
2.25,0.0,2e-07,2e-07,25.0,6.702769227991229e-12
2.5,0.0,2e-07,2e-07,25.0,7.955862844697196e-12
