Vds,Vgs,L,W,T,Id
1.5,0.75,2e-07,2e-07,50.0,1.3098258413113406e-05
1.75,0.75,2e-07,2e-07,50.0,1.3760297706888469e-05
2.0,0.75,2e-07,2e-07,50.0,1.443212863322385e-05
2.25,0.75,2e-07,2e-07,50.0,1.5114676033933794e-05
2.5,0.75,2e-07,2e-07,50.0,1.580843069692861e-05
2.75,0.75,2e-07,2e-07,50.0,1.6513654376881792e-05
3.0,0.75,2e-07,2e-07,50.0,1.7230479052110503e-05
0.0,0.75,2e-07,4e-07,0.0,1.874934000140266e-21
0.25,0.75,2e-07,4e-07,0.0,2.0304310000475445e-05
0.5,0.75,2e-07,4e-07,0.0,2.217446136563994e-05
0.75,0.75,2e-07,4e-07,0.0,2.3446805802074255e-05
1.0,0.75,2e-07,4e-07,0.0,2.463514873729533e-05
1.25,0.75,2e-07,4e-07,0.0,2.5805512971571742e-05
1.5,0.75,2e-07,4e-07,0.0,2.697641273591289e-05
1.75,0.75,2e-07,4e-07,0.0,2.8154979110739387e-05
2.0,0.75,2e-07,4e-07,0.0,2.9344477570969474e-05
2.25,0.75,2e-07,4e-07,0.0,3.0546564412148314e-05
2.5,0.75,2e-07,4e-07,0.0,3.176212875521944e-05
2.75,0.75,2e-07,4e-07,0.0,3.2991656638614586e-05
3.0,0.75,2e-07,4e-07,0.0,3.4235406308646965e-05
0.0,0.75,2e-07,4e-07,25.0,4.710707306862615e-21
0.25,0.75,2e-07,4e-07,25.0,1.973547821225441e-05
0.5,0.75,2e-07,4e-07,25.0,2.1639377253940273e-05
0.75,0.75,2e-07,4e-07,25.0,2.2857842095574954e-05
1.0,0.75,2e-07,4e-07,25.0,2.3979270112772788e-05
1.25,0.75,2e-07,4e-07,25.0,2.50774352637817e-05
1.5,0.75,2e-07,4e-07,25.0,2.6172924095901884e-05
1.75,0.75,2e-07,4e-07,25.0,2.727366690030708e-05
2.0,0.75,2e-07,4e-07,25.0,2.838330992549487e-05
2.25,0.75,2e-07,4e-07,25.0,2.950371937454621e-05
2.5,0.75,2e-07,4e-07,25.0,3.0635913784049507e-05
2.75,0.75,2e-07,4e-07,25.0,3.178046660884393e-05
3.0,0.75,2e-07,4e-07,25.0,3.293769984336059e-05
0.0,0.75,2e-07,4e-07,50.0,1.736799089242561e-21
0.25,0.75,2e-07,4e-07,50.0,1.730470378710075e-05
0.5,0.75,2e-07,4e-07,50.0,1.9047701478508428e-05
0.75,0.75,2e-07,4e-07,50.0,2.013135841166802e-05
1.0,0.75,2e-07,4e-07,50.0,2.1120274542124617e-05
1.25,0.75,2e-07,4e-07,50.0,2.20855808363285e-05
1.5,0.75,2e-07,4e-07,50.0,2.3047289913424862e-05
1.75,0.75,2e-07,4e-07,50.0,2.401316388300767e-05
2.0,0.75,2e-07,4e-07,50.0,2.4986798032977653e-05
2.25,0.75,2e-07,4e-07,50.0,2.5970050093970798e-05
2.5,0.75,2e-07,4e-07,50.0,2.696394789730716e-05
2.75,0.75,2e-07,4e-07,50.0,2.796908230900952e-05
3.0,0.75,2e-07,4e-07,50.0,2.89857966021545e-05
0.0,0.75,2e-07,1e-06,0.0,8.833471447853624e-21
0.25,0.75,2e-07,1e-06,0.0,4.3114064231700167e-05
0.5,0.75,2e-07,1e-06,0.0,4.6972180584747836e-05
0.75,0.75,2e-07,1e-06,0.0,4.943333870480182e-05
1.0,0.75,2e-07,1e-06,0.0,5.168872857388984e-05
1.25,0.75,2e-07,1e-06,0.0,5.389015764437066e-05
1.5,0.75,2e-07,1e-06,0.0,5.608027218217959e-05
1.75,0.75,2e-07,1e-06,0.0,5.8275613626534994e-05
2.0,0.75,2e-07,1e-06,0.0,6.04838616730663e-05
2.25,0.75,2e-07,1e-06,0.0,6.270900601168528e-05
2.5,0.75,2e-07,1e-06,0.0,6.495327549421726e-05
2.75,0.75,2e-07,1e-06,0.0,6.721797214859215e-05
3.0,0.75,2e-07,1e-06,0.0,6.95038726564734e-05
0.0,0.75,2e-07,1e-06,25.0,1.1347075830928758e-20
0.25,0.75,2e-07,1e-06,25.0,3.6179370305138014e-05
0.5,0.75,2e-07,1e-06,25.0,3.9522738400063484e-05
0.75,0.75,2e-07,1e-06,25.0,4.1660178465297015e-05
1.0,0.75,2e-07,1e-06,25.0,4.361627665597223e-05
1.25,0.75,2e-07,1e-06,25.0,4.5524932527352124e-05
1.5,0.75,2e-07,1e-06,25.0,4.742427428194862e-05
1.75,0.75,2e-07,1e-06,25.0,4.932920837497079e-05
2.0,0.75,2e-07,1e-06,25.0,5.124669270467619e-05
2.25,0.75,2e-07,1e-06,25.0,5.318035679319211e-05
2.5,0.75,2e-07,1e-06,25.0,5.513223532460643e-05
2.75,0.75,2e-07,1e-06,25.0,5.710352081966796e-05
3.0,0.75,2e-07,1e-06,25.0,5.9094927171710054e-05
0.0,0.75,2e-07,1e-06,50.0,1.2801702712737244e-21
0.25,0.75,2e-07,1e-06,50.0,4.250942360005394e-05
0.5,0.75,2e-07,1e-06,50.0,4.6740551909507655e-05
0.75,0.75,2e-07,1e-06,50.0,4.9097023899796755e-05
1.0,0.75,2e-07,1e-06,50.0,5.118345892354825e-05
1.25,0.75,2e-07,1e-06,50.0,5.319238503587176e-05
1.5,0.75,2e-07,1e-06,50.0,5.517711486746624e-05
1.75,0.75,2e-07,1e-06,50.0,5.7158229351927936e-05
2.0,0.75,2e-07,1e-06,50.0,5.914528961004084e-05
2.25,0.75,2e-07,1e-06,50.0,6.114329096551518e-05
2.5,0.75,2e-07,1e-06,50.0,6.315505722487291e-05
2.75,0.75,2e-07,1e-06,50.0,6.51822718667483e-05
3.0,0.75,2e-07,1e-06,50.0,6.722597305997002e-05
0.0,0.75,4e-07,2e-07,0.0,8.811042274552144e-22
0.25,0.75,4e-07,2e-07,0.0,7.18759165667382e-06
0.5,0.75,4e-07,2e-07,0.0,7.678832438934302e-06
0.75,0.75,4e-07,2e-07,0.0,7.909200465006094e-06
1.0,0.75,4e-07,2e-07,0.0,8.109618482493586e-06
1.25,0.75,4e-07,2e-07,0.0,8.301780351549493e-06
1.5,0.75,4e-07,2e-07,0.0,8.49125859719857e-06
1.75,0.75,4e-07,2e-07,0.0,8.68012969656995e-06
2.0,0.75,4e-07,2e-07,0.0,8.86934182492416e-06
2.25,0.75,4e-07,2e-07,0.0,9.059387912624395e-06
2.5,0.75,4e-07,2e-07,0.0,9.25054829081784e-06
2.75,0.75,4e-07,2e-07,0.0,9.442993113728537e-06
3.0,0.75,4e-07,2e-07,0.0,9.636830788806172e-06
0.0,0.75,4e-07,2e-07,25.0,1.3567474834034327e-21
0.25,0.75,4e-07,2e-07,25.0,5.319762540284545e-06
0.5,0.75,4e-07,2e-07,25.0,5.672006177320776e-06
0.75,0.75,4e-07,2e-07,25.0,5.859315069439708e-06
1.0,0.75,4e-07,2e-07,25.0,6.026101933648276e-06
1.25,0.75,4e-07,2e-07,25.0,6.1872872116619515e-06
1.5,0.75,4e-07,2e-07,25.0,6.3468540184019595e-06
1.75,0.75,4e-07,2e-07,25.0,6.506315537335716e-06
2.0,0.75,4e-07,2e-07,25.0,6.666369717245324e-06
2.25,0.75,4e-07,2e-07,25.0,6.827380806151417e-06
2.5,0.75,4e-07,2e-07,25.0,6.989555666914171e-06
2.75,0.75,4e-07,2e-07,25.0,7.153019032590802e-06
3.0,0.75,4e-07,2e-07,25.0,7.317849395338527e-06
0.0,0.75,4e-07,2e-07,50.0,-6.257784891839471e-22
0.25,0.75,4e-07,2e-07,50.0,4.459825571706544e-06
0.5,0.75,4e-07,2e-07,50.0,4.765925048458297e-06
0.75,0.75,4e-07,2e-07,50.0,4.92742966240467e-06
1.0,0.75,4e-07,2e-07,50.0,5.070549109337241e-06
1.25,0.75,4e-07,2e-07,50.0,5.2085272398694205e-06
1.5,0.75,4e-07,2e-07,50.0,5.344963767639488e-06
1.75,0.75,4e-07,2e-07,50.0,5.481241521165803e-06
2.0,0.75,4e-07,2e-07,50.0,5.618003169560737e-06
2.25,0.75,4e-07,2e-07,50.0,5.755585998690194e-06
2.5,0.75,4e-07,2e-07,50.0,5.894182419252658e-06
2.75,0.75,4e-07,2e-07,50.0,6.033908895697326e-06
3.0,0.75,4e-07,2e-07,50.0,6.174838972250463e-06
0.0,0.75,4e-07,4e-07,0.0,-2.415301004920148e-22
0.25,0.75,4e-07,4e-07,0.0,1.2439386501715555e-05
0.5,0.75,4e-07,4e-07,0.0,1.3258168203925114e-05
0.75,0.75,4e-07,4e-07,0.0,1.3615598646404825e-05
1.0,0.75,4e-07,4e-07,0.0,1.3919023806568953e-05
1.25,0.75,4e-07,4e-07,0.0,1.4206781749431796e-05
1.5,0.75,4e-07,4e-07,0.0,1.4488754338126686e-05
1.75,0.75,4e-07,4e-07,0.0,1.4768632818629168e-05
2.0,0.75,4e-07,4e-07,0.0,1.5048106223991553e-05
2.25,0.75,4e-07,4e-07,0.0,1.5328054519148093e-05
2.5,0.75,4e-07,4e-07,0.0,1.5608979404613255e-05
2.75,0.75,4e-07,4e-07,0.0,1.5891186367633647e-05
3.0,0.75,4e-07,4e-07,0.0,1.617487084482061e-05
0.0,0.75,4e-07,4e-07,25.0,2.5107138118573003e-22
0.25,0.75,4e-07,4e-07,25.0,1.0167124661585036e-05
0.5,0.75,4e-07,4e-07,25.0,1.0814649957183176e-05
0.75,0.75,4e-07,4e-07,25.0,1.1124170216231244e-05
1.0,0.75,4e-07,4e-07,25.0,1.1391752122918986e-05
1.25,0.75,4e-07,4e-07,25.0,1.1647107729384487e-05
1.5,0.75,4e-07,4e-07,25.0,1.1898096851870044e-05
1.75,0.75,4e-07,4e-07,25.0,1.214769466217902e-05
2.0,0.75,4e-07,4e-07,25.0,1.239727266960644e-05
2.25,0.75,4e-07,4e-07,25.0,1.2647548087496574e-05
2.5,0.75,4e-07,4e-07,25.0,1.289893016637178e-05
2.75,0.75,4e-07,4e-07,25.0,1.3151667634270225e-05
3.0,0.75,4e-07,4e-07,25.0,1.3405918868558686e-05
0.0,0.75,4e-07,4e-07,50.0,-7.120624801340013e-23
0.25,0.75,4e-07,4e-07,50.0,8.685133298970416e-06
0.5,0.75,4e-07,4e-07,50.0,9.293120070960614e-06
0.75,0.75,4e-07,4e-07,50.0,9.563221663427823e-06
1.0,0.75,4e-07,4e-07,50.0,9.791761145294675e-06
1.25,0.75,4e-07,4e-07,50.0,1.0007771439668467e-05
1.5,0.75,4e-07,4e-07,50.0,1.0219026862046121e-05
1.75,0.75,4e-07,4e-07,50.0,1.04284977682223e-05
2.0,0.75,4e-07,4e-07,50.0,1.0637563309545683e-05
2.25,0.75,4e-07,4e-07,50.0,1.0846949192677702e-05
2.5,0.75,4e-07,4e-07,50.0,1.1057072046294358e-05
2.75,0.75,4e-07,4e-07,50.0,1.1268186769719524e-05
3.0,0.75,4e-07,4e-07,50.0,1.148045694387978e-05
0.0,0.75,4e-07,1e-06,0.0,5.7216448640403365e-21
0.25,0.75,4e-07,1e-06,0.0,2.329527927421443e-05
0.5,0.75,4e-07,1e-06,0.0,2.465453129202322e-05
0.75,0.75,4e-07,1e-06,0.0,2.530690161478555e-05
1.0,0.75,4e-07,1e-06,0.0,2.586797588352563e-05
1.25,0.75,4e-07,1e-06,0.0,2.64017761674451e-05
1.5,0.75,4e-07,1e-06,0.0,2.692542251619967e-05
1.75,0.75,4e-07,1e-06,0.0,2.7445434015005432e-05
2.0,0.75,4e-07,1e-06,0.0,2.796482926409327e-05
2.25,0.75,4e-07,1e-06,0.0,2.848519340087341e-05
2.5,0.75,4e-07,1e-06,0.0,2.9007435057737396e-05
2.75,0.75,4e-07,1e-06,0.0,2.953210948047902e-05
3.0,0.75,4e-07,1e-06,0.0,3.0059572623142294e-05
0.0,0.75,4e-07,1e-06,25.0,3.6229301612442286e-22
0.25,0.75,4e-07,1e-06,25.0,2.1292985056216296e-05
0.5,0.75,4e-07,1e-06,25.0,2.259130258050468e-05
0.75,0.75,4e-07,1e-06,25.0,2.3205434786816026e-05
1.0,0.75,4e-07,1e-06,25.0,2.3731186403863624e-05
1.25,0.75,4e-07,1e-06,25.0,2.423026692599528e-05
1.5,0.75,4e-07,1e-06,25.0,2.471925931119001e-05
1.75,0.75,4e-07,1e-06,25.0,2.5204498202480163e-05
2.0,0.75,4e-07,1e-06,25.0,2.5688922263178426e-05
2.25,0.75,4e-07,1e-06,25.0,2.617407600619126e-05
2.5,0.75,4e-07,1e-06,25.0,2.66608448010186e-05
2.75,0.75,4e-07,1e-06,25.0,2.7149769250278677e-05
3.0,0.75,4e-07,1e-06,25.0,2.7641195350924797e-05
0.0,0.75,4e-07,1e-06,50.0,-2.7913780388250975e-21
0.25,0.75,4e-07,1e-06,50.0,1.9890405384963283e-05
0.5,0.75,4e-07,1e-06,50.0,2.1198564457050595e-05
0.75,0.75,4e-07,1e-06,50.0,2.177443404788315e-05
1.0,0.75,4e-07,1e-06,50.0,2.2257851695212105e-05
1.25,0.75,4e-07,1e-06,50.0,2.2712894755833046e-05
1.5,0.75,4e-07,1e-06,50.0,2.315680607423154e-05
1.75,0.75,4e-07,1e-06,50.0,2.3596189539065726e-05
2.0,0.75,4e-07,1e-06,50.0,2.403411650830911e-05
2.25,0.75,4e-07,1e-06,50.0,2.4472205501391286e-05
2.5,0.75,4e-07,1e-06,50.0,2.4911387115633676e-05
2.75,0.75,4e-07,1e-06,50.0,2.535223167249301e-05
3.0,0.75,4e-07,1e-06,50.0,2.5795105906611937e-05
0.0,0.75,1e-06,2e-07,0.0,5.67918815801233e-22
0.25,0.75,1e-06,2e-07,0.0,3.4421746010829257e-06
0.5,0.75,1e-06,2e-07,0.0,3.6659056532328815e-06
0.75,0.75,1e-06,2e-07,0.0,3.728919934387065e-06
1.0,0.75,1e-06,2e-07,0.0,3.7816530539247495e-06
1.25,0.75,1e-06,2e-07,0.0,3.831834670398049e-06
1.5,0.75,1e-06,2e-07,0.0,3.8811299138408195e-06
1.75,0.75,1e-06,2e-07,0.0,3.930111088179533e-06
2.0,0.75,1e-06,2e-07,0.0,3.979027834555282e-06
2.25,0.75,1e-06,2e-07,0.0,4.028006417466923e-06
2.5,0.75,1e-06,2e-07,0.0,4.077117539469377e-06
2.75,0.75,1e-06,2e-07,0.0,4.1264038522226265e-06
3.0,0.75,1e-06,2e-07,0.0,4.1758925943824465e-06
0.0,0.75,1e-06,2e-07,25.0,4.399118002980942e-22
0.25,0.75,1e-06,2e-07,25.0,2.819004985547824e-06
0.5,0.75,1e-06,2e-07,25.0,2.992672588741918e-06
0.75,0.75,1e-06,2e-07,25.0,3.0456616370855283e-06
1.0,0.75,1e-06,2e-07,25.0,3.0905972464301268e-06
1.25,0.75,1e-06,2e-07,25.0,3.133496267432312e-06
1.5,0.75,1e-06,2e-07,25.0,3.1756901352486544e-06
1.75,0.75,1e-06,2e-07,25.0,3.2176432868680216e-06
2.0,0.75,1e-06,2e-07,25.0,3.259560231283487e-06
2.25,0.75,1e-06,2e-07,25.0,3.3015450799367407e-06
2.5,0.75,1e-06,2e-07,25.0,3.34365640425327e-06
2.75,0.75,1e-06,2e-07,25.0,3.3859296603155897e-06
3.0,0.75,1e-06,2e-07,25.0,3.428387550408196e-06
0.0,0.75,1e-06,2e-07,50.0,-3.6657100208445033e-22
0.25,0.75,1e-06,2e-07,50.0,2.3266588521086984e-06
0.5,0.75,1e-06,2e-07,50.0,2.470321704667322e-06
0.75,0.75,1e-06,2e-07,50.0,2.5151073277940306e-06
1.0,0.75,1e-06,2e-07,50.0,2.553219813544727e-06
1.25,0.75,1e-06,2e-07,50.0,2.589612935921526e-06
1.5,0.75,1e-06,2e-07,50.0,2.6254043795082005e-06
1.75,0.75,1e-06,2e-07,50.0,2.660988985880852e-06
2.0,0.75,1e-06,2e-07,50.0,2.696542102165189e-06
2.25,0.75,1e-06,2e-07,50.0,2.7321535283619802e-06
2.5,0.75,1e-06,2e-07,50.0,2.7678740002201607e-06
2.75,0.75,1e-06,2e-07,50.0,2.803734324985374e-06
3.0,0.75,1e-06,2e-07,50.0,2.8397542692903954e-06
0.0,0.75,1e-06,4e-07,0.0,1.3069146535204731e-21
0.25,0.75,1e-06,4e-07,0.0,6.979482023140859e-06
0.5,0.75,1e-06,4e-07,0.0,7.4454925219485935e-06
0.75,0.75,1e-06,4e-07,0.0,7.5645225233178515e-06
1.0,0.75,1e-06,4e-07,0.0,7.661827326505e-06
1.25,0.75,1e-06,4e-07,0.0,7.753702771340354e-06
1.5,0.75,1e-06,4e-07,0.0,7.843613930913484e-06
1.75,0.75,1e-06,4e-07,0.0,7.932743990524127e-06
2.0,0.75,1e-06,4e-07,0.0,8.021606935193493e-06
2.25,0.75,1e-06,4e-07,0.0,8.110461951094106e-06
2.5,0.75,1e-06,4e-07,0.0,8.199453814750068e-06
2.75,0.75,1e-06,4e-07,0.0,8.288669669731519e-06
3.0,0.75,1e-06,4e-07,0.0,8.378165044287122e-06
0.0,0.75,1e-06,4e-07,25.0,-3.1646955748351077e-22
0.25,0.75,1e-06,4e-07,25.0,5.090318872885691e-06
0.5,0.75,1e-06,4e-07,25.0,5.3804235342763684e-06
0.75,0.75,1e-06,4e-07,25.0,5.471050738226069e-06
1.0,0.75,1e-06,4e-07,25.0,5.54775414932096e-06
1.25,0.75,1e-06,4e-07,25.0,5.620843289783073e-06
1.5,0.75,1e-06,4e-07,25.0,5.692635105247756e-06
1.75,0.75,1e-06,4e-07,25.0,5.76394370110922e-06
2.0,0.75,1e-06,4e-07,25.0,5.835129053666233e-06
2.25,0.75,1e-06,4e-07,25.0,5.9063748745202815e-06
2.5,0.75,1e-06,4e-07,25.0,5.977784652388962e-06
2.75,0.75,1e-06,4e-07,25.0,6.049421058085258e-06
3.0,0.75,1e-06,4e-07,25.0,6.121324196639577e-06
0.0,0.75,1e-06,4e-07,50.0,-1.8262725412380283e-21
0.25,0.75,1e-06,4e-07,50.0,4.756175614954727e-06
0.5,0.75,1e-06,4e-07,50.0,5.079697366044966e-06
0.75,0.75,1e-06,4e-07,50.0,5.164819412706301e-06
1.0,0.75,1e-06,4e-07,50.0,5.234833371586811e-06
1.25,0.75,1e-06,4e-07,50.0,5.300929325768866e-06
1.5,0.75,1e-06,4e-07,50.0,5.365572341486935e-06
1.75,0.75,1e-06,4e-07,50.0,5.429624422570445e-06
2.0,0.75,1e-06,4e-07,50.0,5.493466159467442e-06
2.25,0.75,1e-06,4e-07,50.0,5.557291719859858e-06
2.5,0.75,1e-06,4e-07,50.0,5.621210508677255e-06
2.75,0.75,1e-06,4e-07,50.0,5.685288819834433e-06
3.0,0.75,1e-06,4e-07,50.0,5.749569119140041e-06
0.0,0.75,1e-06,1e-06,0.0,1.3961708343475717e-21
0.25,0.75,1e-06,1e-06,0.0,1.3711949125805312e-05
0.5,0.75,1e-06,1e-06,0.0,1.4463712382811744e-05
0.75,0.75,1e-06,1e-06,0.0,1.4693136639792881e-05
1.0,0.75,1e-06,1e-06,0.0,1.4885753994803297e-05
1.25,0.75,1e-06,1e-06,0.0,1.5068793084299648e-05
1.5,0.75,1e-06,1e-06,0.0,1.524834410948639e-05
1.75,0.75,1e-06,1e-06,0.0,1.5426538599039308e-05
2.0,0.75,1e-06,1e-06,0.0,1.5604316415007702e-05
2.25,0.75,1e-06,1e-06,0.0,1.5782156241539447e-05
2.5,0.75,1e-06,1e-06,0.0,1.5960327335695634e-05
2.75,0.75,1e-06,1e-06,0.0,1.6138992576353317e-05
3.0,0.75,1e-06,1e-06,0.0,1.631825611181359e-05
0.0,0.75,1e-06,1e-06,25.0,1.164609356590194e-21
0.25,0.75,1e-06,1e-06,25.0,1.0706985262676216e-05
0.5,0.75,1e-06,1e-06,25.0,1.1265266456061962e-05
0.75,0.75,1e-06,1e-06,25.0,1.145035278998785e-05
1.0,0.75,1e-06,1e-06,25.0,1.1607749607039919e-05
1.25,0.75,1e-06,1e-06,25.0,1.1757754025176759e-05
1.5,0.75,1e-06,1e-06,25.0,1.1905053606375837e-05
1.75,0.75,1e-06,1e-06,25.0,1.2051319467298871e-05
2.0,0.75,1e-06,1e-06,25.0,1.2197297330318602e-05
2.25,0.75,1e-06,1e-06,25.0,1.2343370188461211e-05
2.5,0.75,1e-06,1e-06,25.0,1.2489754789124508e-05
2.75,0.75,1e-06,1e-06,25.0,1.2636582844005595e-05
3.0,0.75,1e-06,1e-06,25.0,1.2783938861282707e-05
0.0,0.75,1e-06,1e-06,50.0,-4.6560664043311566e-21
0.25,0.75,1e-06,1e-06,50.0,1.0524650918372624e-05
0.5,0.75,1e-06,1e-06,50.0,1.1187943666113309e-05
0.75,0.75,1e-06,1e-06,50.0,1.13698197687917e-05
1.0,0.75,1e-06,1e-06,50.0,1.151984171665621e-05
1.25,0.75,1e-06,1e-06,50.0,1.1661407050167494e-05
1.5,0.75,1e-06,1e-06,50.0,1.1799780832655316e-05
1.75,0.75,1e-06,1e-06,50.0,1.1936824498903764e-05
2.0,0.75,1e-06,1e-06,50.0,1.2073365539211345e-05
2.25,0.75,1e-06,1e-06,50.0,1.2209828093578956e-05
2.5,0.75,1e-06,1e-06,50.0,1.2346451948697101e-05
2.75,0.75,1e-06,1e-06,50.0,1.248338276288452e-05
3.0,0.75,1e-06,1e-06,50.0,1.2620714007316458e-05
0.0,1.0,2e-07,2e-07,0.0,6.52442059945884e-21
0.25,1.0,2e-07,2e-07,0.0,3.8669188901531426e-05
0.5,1.0,2e-07,2e-07,0.0,4.443892377178904e-05
0.75,1.0,2e-07,2e-07,0.0,4.6308619628177006e-05
1.0,1.0,2e-07,2e-07,0.0,4.778100938082619e-05
1.25,1.0,2e-07,2e-07,0.0,4.914786164031404e-05
1.5,1.0,2e-07,2e-07,0.0,5.047618370712659e-05
1.75,1.0,2e-07,2e-07,0.0,5.178950651346659e-05
2.0,1.0,2e-07,2e-07,0.0,5.30981802590591e-05
2.25,1.0,2e-07,2e-07,0.0,5.4407445390036724e-05
2.5,1.0,2e-07,2e-07,0.0,5.5720221900368294e-05
2.75,1.0,2e-07,2e-07,0.0,5.703825186392786e-05
3.0,1.0,2e-07,2e-07,0.0,5.83626276443594e-05
0.0,1.0,2e-07,2e-07,25.0,-2.002219585918289e-21
0.25,1.0,2e-07,2e-07,25.0,3.072150499249665e-05
0.5,1.0,2e-07,2e-07,25.0,3.570901873890808e-05
0.75,1.0,2e-07,2e-07,25.0,3.734693711079928e-05
1.0,1.0,2e-07,2e-07,25.0,3.86274233597772e-05
1.25,1.0,2e-07,2e-07,25.0,3.981230433028338e-05
1.5,1.0,2e-07,2e-07,25.0,4.0962470138350415e-05
1.75,1.0,2e-07,2e-07,25.0,4.2099456133537494e-05
2.0,1.0,2e-07,2e-07,25.0,4.3232781496815864e-05
2.25,1.0,2e-07,2e-07,25.0,4.4367285244262256e-05
2.5,1.0,2e-07,2e-07,25.0,4.5505673867185514e-05
2.75,1.0,2e-07,2e-07,25.0,4.664956855959801e-05
3.0,1.0,2e-07,2e-07,25.0,4.7799990667396486e-05
0.0,1.0,2e-07,2e-07,50.0,-3.676251040563935e-21
0.25,1.0,2e-07,2e-07,50.0,2.8434608024277552e-05
0.5,1.0,2e-07,2e-07,50.0,3.3689628165065044e-05
0.75,1.0,2e-07,2e-07,50.0,3.5305491932230426e-05
1.0,1.0,2e-07,2e-07,50.0,3.6525959834360355e-05
1.25,1.0,2e-07,2e-07,50.0,3.764100625575084e-05
1.5,1.0,2e-07,2e-07,50.0,3.8717069205107535e-05
1.75,1.0,2e-07,2e-07,50.0,3.9777495375925565e-05
2.0,1.0,2e-07,2e-07,50.0,4.083257323811429e-05
2.25,1.0,2e-07,2e-07,50.0,4.188752770589721e-05
2.5,1.0,2e-07,2e-07,50.0,4.294528324705338e-05
2.75,1.0,2e-07,2e-07,50.0,4.4007596025297246e-05
3.0,1.0,2e-07,2e-07,50.0,4.5075577490671925e-05
0.0,1.0,2e-07,4e-07,0.0,-7.006271036658627e-21
0.25,1.0,2e-07,4e-07,0.0,5.9013558624747275e-05
0.5,1.0,2e-07,4e-07,0.0,6.782876852437503e-05
0.75,1.0,2e-07,4e-07,0.0,7.049234328193599e-05
1.0,1.0,2e-07,4e-07,0.0,7.252886295092131e-05
1.25,1.0,2e-07,4e-07,0.0,7.439527471411744e-05
1.5,1.0,2e-07,4e-07,0.0,7.619616022880304e-05
1.75,1.0,2e-07,4e-07,0.0,7.796820316197106e-05
2.0,1.0,2e-07,4e-07,0.0,7.972754142626659e-05
2.25,1.0,2e-07,4e-07,0.0,8.148235709309892e-05
2.5,1.0,2e-07,4e-07,0.0,8.32372220600508e-05
2.75,1.0,2e-07,4e-07,0.0,8.499487657331883e-05
3.0,1.0,2e-07,4e-07,0.0,8.675705095040342e-05
0.0,1.0,2e-07,4e-07,25.0,-1.4202522664108562e-21
0.25,1.0,2e-07,4e-07,25.0,5.496596278294075e-05
0.5,1.0,2e-07,4e-07,25.0,6.454687616296029e-05
0.75,1.0,2e-07,4e-07,25.0,6.72115837851428e-05
1.0,1.0,2e-07,4e-07,25.0,6.916338125062538e-05
1.25,1.0,2e-07,4e-07,25.0,7.092463781221969e-05
1.5,1.0,2e-07,4e-07,25.0,7.261225302385155e-05
1.75,1.0,2e-07,4e-07,25.0,7.426680385586026e-05
2.0,1.0,2e-07,4e-07,25.0,7.590603967688736e-05
2.25,1.0,2e-07,4e-07,25.0,7.753893206707829e-05
2.5,1.0,2e-07,4e-07,25.0,7.91704881222266e-05
2.75,1.0,2e-07,4e-07,25.0,8.080371029495215e-05
3.0,1.0,2e-07,4e-07,25.0,8.244049850869573e-05
0.0,1.0,2e-07,4e-07,50.0,-4.696352381946079e-21
0.25,1.0,2e-07,4e-07,50.0,4.673538244423514e-05
0.5,1.0,2e-07,4e-07,50.0,5.526550968704136e-05
0.75,1.0,2e-07,4e-07,50.0,5.767835560241408e-05
1.0,1.0,2e-07,4e-07,50.0,5.943546156272905e-05
1.25,1.0,2e-07,4e-07,50.0,6.101544608844156e-05
1.5,1.0,2e-07,4e-07,50.0,6.25267526138118e-05
1.75,1.0,2e-07,4e-07,50.0,6.400727795374817e-05
2.0,1.0,2e-07,4e-07,50.0,6.54736719762905e-05
2.25,1.0,2e-07,4e-07,50.0,6.693437765908916e-05
2.5,1.0,2e-07,4e-07,50.0,6.839411950398944e-05
2.75,1.0,2e-07,4e-07,50.0,6.985573727313898e-05
3.0,1.0,2e-07,4e-07,50.0,7.132103221563213e-05
0.0,1.0,2e-07,1e-06,0.0,4.6945858834294466e-21
0.25,1.0,2e-07,1e-06,0.0,0.00013706051636848404
0.5,1.0,2e-07,1e-06,0.0,0.00016000989497504114
0.75,1.0,2e-07,1e-06,0.0,0.00016599423401733593
1.0,1.0,2e-07,1e-06,0.0,0.00017029931835191303
1.25,1.0,2e-07,1e-06,0.0,0.00017415630007225347
1.5,1.0,2e-07,1e-06,0.0,0.00017783699663664887
1.75,1.0,2e-07,1e-06,0.0,0.0001814351271445247
2.0,1.0,2e-07,1e-06,0.0,0.00018499153030354654
2.25,1.0,2e-07,1e-06,0.0,0.00018852680508701924
2.5,1.0,2e-07,1e-06,0.0,0.00019205243876452283
2.75,1.0,2e-07,1e-06,0.0,0.00019557532228547947
3.0,1.0,2e-07,1e-06,0.0,0.0001990998233123431
0.0,1.0,2e-07,1e-06,25.0,1.8396329814236353e-31
0.25,1.0,2e-07,1e-06,25.0,0.00011559341073635876
0.5,1.0,2e-07,1e-06,25.0,0.00013551702699500512
0.75,1.0,2e-07,1e-06,25.0,0.00014088481962842847
1.0,1.0,2e-07,1e-06,25.0,0.00014474832777797153
1.25,1.0,2e-07,1e-06,25.0,0.00014820532793127783
1.5,1.0,2e-07,1e-06,25.0,0.00015150198473251608
1.75,1.0,2e-07,1e-06,25.0,0.00015472385675791012
